c_id,c_sur_id,c_so_id,c_url
4371,1465,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4372,1466,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4373,1467,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4374,1468,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XOV&site=bsi-live
4375,1469,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XOS&site=bsi-live
4376,1470,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4377,1471,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4378,1472,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4379,1473,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4380,1474,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4381,1475,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4382,1476,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4383,1477,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5469,441474,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5463,441468,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=2QYV&site=bsi-live
4386,1480,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1Y6C&site=bsi-live
4387,1480,28,http://academic.mintel.com/
4388,1482,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4389,1483,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1Y5W&site=bsi-live
4390,1484,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4391,1485,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4392,1486,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XPB&site=bsi-live
5296,476,55,
4394,1488,28,http://academic.mintel.com/
4395,1489,28,http://academic.mintel.com/
5468,441473,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4397,1491,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XPC&site=bsi-live
4398,1492,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XPG&site=bsi-live
4400,1494,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XPF&site=bsi-live
4401,1495,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4402,1496,28,http://academic.mintel.com/
4403,1497,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4404,1498,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4405,1499,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4406,1500,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4407,1501,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5467,441472,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5466,441471,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4410,1504,28,http://academic.mintel.com/
4412,1506,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4413,1507,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4414,1508,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4416,1510,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4417,1511,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5465,441470,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4419,1513,11,
4420,1514,11,
4421,1515,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5359,2359,63,http://dx.doi.org.ezproxy.bu.edu/10.1787/20725302
4423,1517,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4424,1518,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4425,1519,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5295,441337,55,
6614,442625,28,http://academic.mintel.com/
6613,442624,28,http://academic.mintel.com/
6612,442623,28,http://academic.mintel.com/
4430,1524,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5584,441586,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5583,441585,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4433,1527,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XR3&site=bsi-live
4434,1528,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XQY&site=bsi-live
5518,441521,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4437,1531,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1ECO&site=bsi-live
4438,1532,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1EA4&site=bsi-live
4439,1532,28,http://academic.mintel.com/
4440,1534,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4441,1535,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4443,1536,11,
4444,1538,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4445,1539,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XS0&site=bsi-live
4446,1540,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XRV&site=bsi-live
4447,1541,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4448,1542,28,http://academic.mintel.com/
4449,1543,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4450,1544,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4451,1545,28,http://academic.mintel.com/
4452,1546,28,http://academic.mintel.com/
4453,1547,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4454,1548,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4455,1549,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4456,1550,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4457,1551,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4458,1552,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4459,1553,28,http://academic.mintel.com/
4460,1554,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XSG&site=bsi-live
4461,1555,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XSB&site=bsi-live
4462,1556,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4463,1557,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4464,1558,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4465,1559,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5563,441566,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5562,441565,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4468,1562,28,http://academic.mintel.com/
4469,1563,28,http://academic.mintel.com/
4470,1564,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4471,1565,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XT2&site=bsi-live
4472,1566,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4473,1567,11,
4474,1568,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4475,1569,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4476,1570,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4477,1571,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XTF&site=bsi-live
4478,1572,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XTA&site=bsi-live
4479,1573,28,http://academic.mintel.com/
4480,1574,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4481,1575,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4482,1576,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4483,1577,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4484,1578,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4485,1579,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4486,1580,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4487,1581,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4488,1582,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4489,1583,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XTW&site=bsi-live
4490,1583,8,http://www.mergentonline.com/
4491,1585,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XTH&site=bsi-live
4492,1586,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XTI&site=bsi-live
4493,1587,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XTJ&site=bsi-live
4494,1588,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4495,1589,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4496,1590,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4497,1591,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XTY&site=bsi-live
4498,1592,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1EA5&site=bsi-live
4499,1593,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1EA6&site=bsi-live
5294,474,55,
4501,1595,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XTR&site=bsi-live
5293,473,55,
4503,1597,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5357,1516,63,http://dx.doi.org.ezproxy.bu.edu/10.1787/16834267
4505,1599,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4506,1600,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1EA7&site=bsi-live
4507,1601,11,
4508,1602,28,http://academic.mintel.com/
4509,1603,28,http://academic.mintel.com/
4510,1604,28,http://academic.mintel.com/
4511,1605,28,http://academic.mintel.com/
4512,1606,28,http://academic.mintel.com/
5800,441803,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=2QYX&site=bsi-live
4516,1610,28,http://academic.mintel.com/
4517,1611,28,http://academic.mintel.com/
4518,1612,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4519,1613,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4520,1614,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4521,1615,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4522,1616,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4523,1617,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5352,441366,2,http://find.galegroup.com.ezproxy.bu.edu/gvrl/infomark.do?type=aboutBook&prodId=GVRL&eisbn=0787693707&version=1.0&userGroupName=bost84371&source=gale
4526,1620,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4527,1621,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
6578,442588,28,http://academic.mintel.com/
6577,442587,28,http://academic.mintel.com/
4530,1624,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1879&site=bsi-live
4531,1625,28,http://academic.mintel.com/
4532,1626,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=185U&site=bsi-live
4533,1627,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5604,441606,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4535,1628,28,http://academic.mintel.com/
4536,1630,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4537,1631,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XVF&site=bsi-live
4538,1632,28,http://academic.mintel.com/
4539,1633,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XVA&site=bsi-live
4540,1634,28,http://academic.mintel.com/
4541,1635,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4542,1636,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4543,1637,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4544,1638,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4545,1639,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XVT&site=bsi-live
4546,1640,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XVO&site=bsi-live
4547,1641,28,http://academic.mintel.com/
4548,1642,28,http://academic.mintel.com/
4549,1643,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1842&site=bsi-live
4550,1644,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=183C&site=bsi-live
5829,441831,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
4552,1646,28,http://academic.mintel.com/
4553,1647,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
6533,442544,28,http://academic.mintel.com/
4555,1649,28,http://academic.mintel.com/
5511,441514,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4557,1651,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4558,1652,28,http://academic.mintel.com/
4559,1653,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XWX&site=bsi-live
4560,1654,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XWS&site=bsi-live
4561,1655,11,
4562,1656,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4563,1657,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5828,441830,70,http://www.ibisworld.com.ezproxy.bu.edu/industry/home.aspx
5547,441550,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4568,1662,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4569,1663,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4570,1664,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4571,1665,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XX8&site=bsi-live
4572,1666,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XX5&site=bsi-live
4573,1667,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4574,1668,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5292,441334,55,
4576,1670,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XX9&site=bsi-live
4577,1671,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4578,1672,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4579,1673,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4580,1674,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XXH&site=bsi-live
4581,1675,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XXE&site=bsi-live
4582,1676,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XXI&site=ehost-live
4583,1677,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XXI&site=bsi-live
5323,441356,55,
5322,441355,11,
4586,1680,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4587,1681,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
6560,442570,28,http://academic.mintel.com/
4589,1683,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4590,1684,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5561,441564,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4592,1686,28,http://academic.mintel.com/
6563,442573,28,http://academic.mintel.com/
6582,442592,28,http://academic.mintel.com/
5560,441563,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
4596,1690,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4597,1691,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4598,1692,28,http://academic.mintel.com/
4599,1693,28,http://academic.mintel.com/
6545,442555,28,http://academic.mintel.com/
4601,1695,28,http://academic.mintel.com/
4602,1696,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XWJ&site=bsi-live
4603,1697,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XWE&site=bsi-live
4604,1698,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4605,1699,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4606,1700,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4607,1701,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4608,1702,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XXW&site=bsi-live
4609,1703,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4610,1704,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
4611,1705,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4612,1706,28,http://academic.mintel.com/
4613,1707,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1Y7S&site=bsi-live
4614,1708,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1Y7M&site=bsi-live
4615,1709,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4616,1710,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=184R&site=bsi-live
4617,1711,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=XY4&site=bsi-live
4618,1712,28,http://academic.mintel.com/
4619,1713,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4620,1714,28,http://academic.mintel.com/
4621,1715,28,http://academic.mintel.com/
4622,1716,11,
4623,1717,11,
4624,1718,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
4625,1719,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
